key,fare_amount
2015-01-27 13:08:24.0000002,11.245291342753609
2015-01-27 13:08:24.0000003,11.244875126981071
2011-10-08 11:53:44.0000002,11.24525702401391
2012-12-01 21:12:12.0000002,11.245169428604756
2012-12-01 21:12:12.0000003,11.245331355216383
2012-12-01 21:12:12.0000005,11.245300246898601
2011-10-06 12:10:20.0000001,11.245244197562023
2011-10-06 12:10:20.0000003,11.243178607592508
2011-10-06 12:10:20.0000002,11.244989197168945
2014-02-18 15:22:20.0000002,11.245031826107327
2014-02-18 15:22:20.0000003,11.245201800286367
2014-02-18 15:22:20.0000001,11.245391455095731
2010-03-29 20:20:32.0000002,11.245102698288239
2010-03-29 20:20:32.0000001,11.244893422654386
2011-10-06 03:59:12.0000002,11.245068419172657
2011-10-06 03:59:12.0000001,11.245222114433739
2012-07-15 16:45:04.0000006,11.244990616564298
2012-07-15 16:45:04.0000002,11.245569541466436
2012-07-15 16:45:04.0000003,11.245290146827521
2012-07-15 16:45:04.0000004,11.245182216019744
2014-10-29 02:09:56.0000001,11.245425392234104
2014-06-14 13:39:00.00000010,11.245435060150943
2014-06-14 13:39:00.00000060,11.245002875727211
2014-06-14 13:39:00.00000087,11.24503737517295
2014-06-14 13:39:00.00000050,11.245222682826135
2014-06-14 13:39:00.0000003,11.24490080382357
2014-06-14 13:39:00.000000158,11.248446563505253
2014-06-14 13:39:00.00000015,11.245127978185776
2014-06-14 13:39:00.00000073,11.245453215464
2014-06-14 13:39:00.00000077,11.245135248411259
2014-06-14 13:39:00.000000145,11.245166248268788
2014-06-14 13:39:00.00000079,11.245098476420662
2014-06-14 13:39:00.000000121,11.245229957641598
2014-06-14 13:39:00.00000021,11.245474664658023
2014-06-14 13:39:00.0000005,11.245356910426276
2014-06-14 13:39:00.000000165,11.245149358582776
2014-06-14 13:39:00.000000184,11.245279985998556
2014-06-14 13:39:00.00000059,11.245207236006294
2014-06-14 13:39:00.00000070,11.245255643896638
2014-06-14 13:39:00.00000068,11.245260371137746
2014-06-14 13:39:00.000000133,11.245010516848135
2014-06-14 13:39:00.000000128,11.245098163564302
2014-06-14 13:39:00.000000136,11.245130604088793
2014-06-14 13:39:00.00000017,11.24491639420838
2014-06-14 13:39:00.000000111,11.245088431517775
2014-06-14 13:39:00.000000115,11.245242502644958
2014-06-14 13:39:00.000000168,11.245052879669949
2014-06-14 13:39:00.00000031,11.245022985016357
2014-06-14 13:39:00.000000116,11.245263912750836
2014-06-14 13:39:00.00000051,11.24529576565638
2014-06-14 13:39:00.000000193,11.245673039776833
2014-06-14 13:39:00.000000132,11.245389941125728
2014-06-14 13:39:00.000000167,11.246183810652173
2014-06-14 13:39:00.00000044,11.245076954657137
2014-06-14 13:39:00.000000138,11.24517621214797
2014-06-14 13:39:00.00000066,11.245258373904884
2014-06-14 13:39:00.00000063,11.245276239875697
2014-06-14 13:39:00.000000154,11.244806579167745
2014-06-14 13:39:00.00000097,11.245037350699334
2014-06-14 13:39:00.00000067,11.245163061407803
2014-06-14 13:39:00.000000179,11.245499471624509
2014-06-14 13:39:00.00000092,11.245254026419115
2014-06-14 13:39:00.00000029,11.245176672654257
2014-06-14 13:39:00.000000177,11.245056994676043
2014-06-14 13:39:00.000000192,11.245178809163646
2014-06-14 13:39:00.000000181,11.245159719429235
2014-06-14 13:39:00.000000120,11.245013647165177
2014-06-14 13:39:00.0000008,11.245208613030439
2014-06-14 13:39:00.000000103,11.24511346842557
2014-06-14 13:39:00.00000049,11.245214455303062
2014-06-14 13:39:00.000000108,11.245295614876975
2014-06-14 13:39:00.00000072,11.245167731958599
2014-06-14 13:39:00.000000182,11.24473775698816
2014-06-14 13:39:00.00000061,11.245230924246151
2014-06-14 13:39:00.00000093,11.245174291315116
2014-06-14 13:39:00.000000170,11.244989507111443
2014-06-14 13:39:00.000000147,11.24451299779728
2014-06-14 13:39:00.000000140,11.245068986947095
2014-06-14 13:39:00.000000159,11.245110249184663
2014-06-14 13:39:00.00000012,11.245194733529441
2014-06-14 13:39:00.00000025,11.245242543143245
2014-06-14 13:39:00.000000156,11.2454493125393
2014-06-14 13:39:00.000000152,11.245091169707159
2014-06-14 13:39:00.000000129,11.245052890576021
2014-06-14 13:39:00.000000119,11.245266624117505
2014-06-14 13:39:00.000000118,11.245107554257611
2014-06-14 13:39:00.00000076,11.245127460348684
2014-06-14 13:39:00.000000135,11.245192663673834
2014-06-14 13:39:00.00000023,11.245557735278442
2014-06-14 13:39:00.00000082,11.24518981807184
2014-06-14 13:39:00.000000125,11.245363839996402
2014-06-14 13:39:00.00000075,11.245455453514317
2014-06-14 13:39:00.000000124,11.244936936349884
2014-06-14 13:39:00.000000172,11.245083580866726
2014-06-14 13:39:00.00000024,11.245168107632338
2014-06-14 13:39:00.000000169,11.245377446262674
2014-06-14 13:39:00.00000052,11.245068924146222
2014-06-14 13:39:00.000000161,11.245134961249033
2014-06-14 13:39:00.00000038,11.245340962852893
2014-06-14 13:39:00.00000035,11.245430544138424
2014-06-14 13:39:00.00000053,11.24506434479013
2014-06-14 13:39:00.000000183,11.245317822750836
2014-06-14 13:39:00.000000131,11.243210396445491
2014-06-14 13:39:00.000000180,11.244974909910498
2014-06-14 13:39:00.000000130,11.24507131421259
2014-06-14 13:39:00.00000032,11.245132876555884
2014-06-14 13:39:00.000000148,11.245257246479076
2014-06-14 13:39:00.0000007,11.245090598411533
2014-06-14 13:39:00.00000095,11.245169546462245
2014-06-14 13:39:00.000000144,11.246439285567506
2014-06-14 13:39:00.000000141,11.244954741463863
2014-06-14 13:39:00.000000162,11.245194803072899
2014-06-14 13:39:00.00000018,11.244762581200307
2014-06-14 13:39:00.00000054,11.245076420091813
2014-06-14 13:39:00.00000040,11.245110953574509
2014-06-14 13:39:00.00000096,11.245057532718748
2014-06-14 13:39:00.00000055,11.245783855665628
2014-06-14 13:39:00.000000109,11.245042801797151
2014-06-14 13:39:00.000000151,11.245192101653075
2014-06-14 13:39:00.00000016,11.245035525384
2014-06-14 13:39:00.00000062,11.244923411924976
2014-06-14 13:39:00.000000191,11.245194126474198
2014-06-14 13:39:00.00000034,11.245387657890982
2014-06-14 13:39:00.000000160,11.245211788049758
2014-06-14 13:39:00.00000013,11.245277152980432
2014-06-14 13:39:00.000000188,11.245048227124705
2014-06-14 13:39:00.00000086,11.244959798256493
2014-06-14 13:39:00.000000185,11.245007388990652
2014-06-14 13:39:00.00000074,11.245337543119048
2014-06-14 13:39:00.00000022,11.24519894241078
2014-06-14 13:39:00.00000036,11.245341701007778
2014-06-14 13:39:00.000000126,11.245307074650134
2014-06-14 13:39:00.000000190,11.245222102615118
2014-06-14 13:39:00.00000042,11.245046978801946
2014-06-14 13:39:00.000000178,11.245205800169517
2014-06-14 13:39:00.000000163,11.245288990682733
2014-06-14 13:39:00.00000020,11.244968202903358
2014-06-14 13:39:00.00000098,11.245205223440115
2014-06-14 13:39:00.000000114,11.24522125324119
2014-06-14 13:39:00.00000045,11.245265760425054
2014-06-14 13:39:00.00000094,11.245264507540913
2014-06-14 13:39:00.000000146,11.245261038482829
2014-06-14 13:39:00.00000033,11.245210108267937
2014-06-14 13:39:00.000000143,11.245098834667633
2014-06-14 13:39:00.000000107,11.245326756065761
2014-06-14 13:39:00.00000048,11.245186998945032
2014-06-14 13:39:00.00000043,11.244994794341675
2014-06-14 13:39:00.000000123,11.245193603446058
2014-06-14 13:39:00.000000134,11.245480094817095
